用户ID,ITE
U00070706,0.1556053750246859
U00095713,0.13162908268787
U00010173,0.11646946174039768
U00049929,0.11549472533003291
U00063600,0.11875156014378913
U00090129,0.12063727751389941
U00038416,0.10575626603204685
U00033835,0.1404927907965285
U00049876,0.13007819487336775
U00045707,0.10974485385475158
U00014798,0.11635242190086886
U00030484,0.14999636445048875
U00040221,0.14116436848717806
U00024712,0.1445472055843085
U00080900,0.12365678061420005
U00075997,0.11550945364162535
U00071898,0.15779959466309446
U00038639,0.14332758841321808
U00054545,0.11168905796564965
U00030353,0.11756823967298563
U00079299,0.12390253250671757
U00023189,0.10980280950664939
U00065068,0.12885640453820524
U00078554,0.12037502426506425
U00048159,0.1316599179345958
U00072012,0.11212628054208379
U00088202,0.10329992676068114
U00095595,0.13448264634175233
U00022640,0.1103256639063997
U00054482,0.11202149806043527
U00002434,0.10219930655333082
U00070915,0.1356812463920018
U00023209,0.1263342825278262
U00097123,0.13016156877768859
U00071900,0.1330916401269323
U00033425,0.12410524406055268
U00098510,0.14532394835559614
U00076733,0.1228396568978603
U00073107,0.11542235429339176
U00006987,0.1613323672518595
U00030737,0.1183726809532959
U00065968,0.12041625086697633
U00051521,0.11711008997021144
U00035931,0.1232934878220544
U00081062,0.12185028613302354
U00041736,0.1112665988247728
U00051700,0.1356726247444137
U00020653,0.13987943470101855
U00032680,0.1321103048212443
U00064729,0.10922925565054376
U00072478,0.11533705454152754
U00046793,0.10450348024841383
U00091079,0.1053419737330249
U00047850,0.1364958874885875
U00052201,0.12661228625976612
U00008337,0.14469052854187914
U00031333,0.12055218614693944
U00093493,0.1088823718072478
U00098292,0.10542244710536552
U00070481,0.140406501241926
U00081598,0.14913522690499353
U00057540,0.11406784537487064
U00094215,0.10306361503246086
U00078030,0.10354431444863732
U00094030,0.11493595134186879
U00030149,0.14084566392621722
U00033628,0.13963017316534504
U00015639,0.15420063073761847
U00021576,0.1283868193903323
U00056221,0.10209666321670866
U00031858,0.11720797973225183
U00030411,0.1305168333195434
U00006154,0.12750084143099855
U00063054,0.1467881640692823
U00059005,0.11526532567973408
U00036673,0.132807322503521
U00003520,0.10988878998582752
U00051746,0.12585709932783412
U00025349,0.14826287188488463
U00072173,0.1027426588176385
U00078998,0.13620850330372675
U00032925,0.11494920414588722
U00042861,0.1256390327326301
U00083280,0.12429611932576606
U00004817,0.10450530541925518
U00001350,0.10614363995780046
U00047342,0.12664719145614745
U00035615,0.12688992608509375
U00003732,0.1389503214534386
U00071322,0.13995532398259847
U00093247,0.13569225940245078
U00078745,0.1235172348784031
U00034976,0.1350982897604569
U00051310,0.1259171270811712
U00042151,0.10723224540229931
U00024145,0.11793891065092538
U00063623,0.10715054545297403
U00042899,0.11817303933360751
U00096408,0.13648286846498658
U00076156,0.10358901919653907
U00035040,0.13131949036965151
U00051304,0.10528658242001715
U00093758,0.1346903508843097
U00083663,0.16075168250087762
U00044124,0.15743582941149714
U00098851,0.12504768326572918
U00010948,0.11043469050401966
U00042756,0.13177296425663598
U00074047,0.14006538862628132
U00086853,0.12350298784764147
U00064472,0.10758989681299314
U00047866,0.11723282688505565
U00097605,0.12209394152541714
U00023685,0.14410681426101013
U00092460,0.11601922150388616
U00024254,0.1163200069630792
U00051535,0.10977452735901444
U00034299,0.13176791253111064
U00031526,0.11859745351576867
U00050521,0.11644649837453214
U00049316,0.11425637001957284
U00039020,0.12437651247066517
U00089975,0.11993944598445533
U00094690,0.11456480758583293
U00080433,0.13242884059623966
U00029727,0.1383849898046981
U00096905,0.15232310100201485
U00078096,0.13695045797251526
U00052788,0.1073622981567271
U00016553,0.11971331157300752
U00098508,0.10290858158815613
U00029112,0.12324957077570087
U00043948,0.14259701934487684
U00026756,0.13410419869446283
U00076883,0.12381971410964304
U00060911,0.1533749354233755
U00041990,0.11513379761846126
U00041445,0.10380199988939831
U00058403,0.10939695993692544
U00048552,0.1406723969953621
U00043711,0.15337501879079224
U00016199,0.12735243947744762
U00025206,0.1317260661890975
U00040351,0.12830383490512287
U00059216,0.14008852306395458
U00045196,0.12389552318905245
U00087237,0.10522768821889333
U00081113,0.12971928016783535
U00042697,0.1266228856047827
U00053545,0.12833577035988875
U00031548,0.10827797459755356
U00050824,0.1357636979583272
U00003274,0.10984023734719839
U00021663,0.11477749449722408
U00075829,0.12732177324888105
U00044076,0.16073484352255785
U00098644,0.11419259581812896
U00066358,0.11624382005735134
U00023129,0.14161342935938082
U00083707,0.11173715418506253
U00082978,0.17989239681498537
U00062610,0.1381170380181323
U00022874,0.12076627598651363
U00005506,0.10891470224714872
U00013246,0.13186069437173648
U00095267,0.10809211450162887
U00069748,0.11213038682870319
U00073621,0.122117990529096
U00061201,0.10251500794594978
U00009418,0.12739570920967597
U00065014,0.1537471979748165
U00007166,0.11401995312125907
U00051594,0.14226466668878768
U00006284,0.10203185165511089
U00095201,0.12868488462341454
U00036643,0.12026209419153444
U00088709,0.10704074198819796
U00046199,0.1466765680488154
U00037849,0.12325722197057343
U00026871,0.1691368242356685
U00085864,0.10889044443578272
U00062940,0.10840530346351668
U00014965,0.14340542499954895
U00082415,0.13043598210861074
U00089465,0.1383044094181491
U00021293,0.11230250525529156
U00045925,0.12887751584447732
U00096552,0.12812896595284157
U00058180,0.13244898507064795
U00015453,0.13237065271320125
U00060591,0.1329884245961851
U00048207,0.12026936537833299
U00078889,0.11408910401970052
U00003959,0.1359213846135075
U00055882,0.13279501363281682
U00051321,0.12707360504991605
U00047063,0.11485812822951963
U00016847,0.12996080215015143
U00014492,0.12407320948711703
U00081377,0.12535773423358043
U00097106,0.12883711914206636
U00077606,0.14183401558263692
U00077502,0.1144397998915434
U00009660,0.12466631209477674
U00033069,0.14243179748295492
U00074784,0.12446325767231298
U00050124,0.13664701741487661
U00076561,0.13484952231191216
U00004895,0.13290509568831088
U00017544,0.11898805490723552
U00015652,0.12716498793081288
U00052812,0.16536128015095353
U00035736,0.1136873542654846
U00004432,0.1047908785686037
U00029281,0.1387290406268008
U00033888,0.14046466305343436
U00034162,0.10484916329522453
U00004963,0.10955885215803485
U00079408,0.11486429904006368
U00040235,0.13976501476435627
U00018304,0.10218842192292177
U00004346,0.12173979043006633
U00066764,0.11137302322342474
U00057825,0.12494042948036793
U00005736,0.13487006685341124
U00077827,0.1256388401865594
U00067502,0.15174601181788117
U00026625,0.13786851089056507
U00052776,0.14437844830360186
U00067140,0.1168982011820946
U00076017,0.11122464270330995
U00084328,0.11870075470911495
U00066525,0.15314977400475033
U00039243,0.11334732207645487
U00074668,0.11296301446863821
U00006613,0.12183013601251125
U00042708,0.12610477230811146
U00033607,0.11000193973929354
U00088679,0.10403225681526507
U00095112,0.11385320959825757
U00064711,0.1073420869031819
U00090440,0.11478268621104343
U00052049,0.12994071854690759
U00061670,0.1499704610711362
U00009934,0.11827706102005914
U00008960,0.10980629570553058
U00010090,0.15832330410418727
U00056694,0.10502195562227695
U00047759,0.18478979650419408
U00083160,0.12976134236665376
U00019407,0.153477850393215
U00036867,0.13819967981727854
U00097442,0.147688455865504
U00019620,0.1308362425801366
U00045699,0.10754615569095322
U00022277,0.12822519034703062
U00092117,0.12064838279113088
U00078924,0.1363559124605847
U00071638,0.10960683038155353
U00029534,0.12985785863168559
U00042692,0.12961913153990523
U00073954,0.1420941683931659
U00088499,0.12674193468849743
U00056912,0.14118121682150037
U00015677,0.14814826319740942
U00023541,0.1046511198015444
U00082673,0.13825162375929423
U00017367,0.12659980772253854
U00020252,0.10914800680957959
U00063150,0.10412635805184006
U00009019,0.13415360947079413
U00044986,0.10713337123564867
U00018083,0.10339512539638113
U00092640,0.12567653565152792
U00091757,0.14739346735871406
U00036565,0.10991608752174076
U00028104,0.13087927844713204
U00003322,0.11885441982006956
U00098593,0.12163008796720604
U00078407,0.13854310636656275
U00032131,0.1461699919033304
U00050941,0.11104501156311478
U00049385,0.13552871890128676
U00019772,0.1423618804192291
U00012910,0.13298428715002508
U00009880,0.10492053519451994
U00046992,0.14256227052245724
U00065032,0.1251383257579855
U00041427,0.14299106505489872
U00042117,0.12572948576285686
U00018533,0.11848710374334431
U00075897,0.13862914948137184
U00020761,0.15403512096307959
U00059173,0.12399046802862634
U00080979,0.13709033628206085
U00086183,0.12887423543993654
U00085344,0.10358169914299975
U00042239,0.11147536841512512
U00047800,0.12482489056339607
U00066105,0.1412491090299393
U00052405,0.10710478811189567
U00099807,0.11932029458683724
U00095266,0.13869216859198635
U00056992,0.1553050322733393
U00094109,0.14285552928943707
U00076417,0.14173146171721007
U00079134,0.13360984345535232
U00077358,0.13307882092684464
U00009865,0.1263834442675441
U00062229,0.1039419577001765
U00078397,0.11494813856943475
U00093486,0.11848245982087727
U00054276,0.10324337922720239
U00061128,0.1021188428153722
U00018104,0.1225392377989809
U00059503,0.134083991730106
U00003649,0.11447171618096236
U00059263,0.14639434868626033
U00096910,0.11225100727492315
U00019179,0.11649041698180873
U00043066,0.10761002852291454
U00064532,0.13320671080189106
U00043024,0.15472598176008762
U00063699,0.12612199984220634
U00035508,0.13794195768760215
U00061977,0.11979196986915386
U00096524,0.12570152521223268
U00063484,0.10215318767138071
U00026241,0.12010376183839494
U00051345,0.11332969524527109
U00009526,0.13172397620149873
U00089687,0.13923672372366291
U00007485,0.12130811793198243
U00057401,0.12640105146948966
U00057627,0.11684295586797522
U00019947,0.13932274054535992
U00044720,0.13684379430846355
U00065843,0.12749203213820792
U00077000,0.13700509615747308
U00030358,0.11484205246294249
U00024250,0.11070892980510014
U00062376,0.11313226565918971
U00061860,0.13471904702964266
U00038477,0.14197540117294377
U00080928,0.1426198254799953
U00017299,0.14810680307192337
U00080051,0.1107005771610946
U00000730,0.1576515466619563
U00000841,0.12507179662988155
U00051525,0.12204594627370263
U00086483,0.1254150742973919
U00098140,0.13321346768510905
U00008193,0.11121182782245531
U00053398,0.14633899400017836
U00098628,0.12625300696483316
U00071858,0.13135249804864857
U00032532,0.12960064329718618
U00003584,0.1089218855350853
U00080606,0.11574479467024623
U00089089,0.11975021401433056
U00042975,0.20827932418512363
U00057346,0.11961852674368662
U00091369,0.1520160146049499
U00027492,0.14406668003053547
U00016407,0.10542996117288284
U00015550,0.10682168313781404
U00074828,0.13087983735565423
U00052537,0.11198170360293347
U00002756,0.11628613570092317
U00093282,0.12854526712798203
U00004037,0.11638591729678577
U00029020,0.11047203896508315
U00015574,0.10632211983530204
U00060507,0.12476672352123408
U00097480,0.14601546567925228
U00020399,0.11763576531050485
U00010706,0.10214632434561122
U00020386,0.1330375579748741
U00071411,0.1312690634724228
U00034085,0.11922233581407335
U00033509,0.1236429286121894
U00059161,0.11131271163109563
U00076489,0.10416392832985866
U00029206,0.1352621699754194
U00083568,0.13282198600453637
U00016229,0.11806622780277626
U00090681,0.1568334916716147
U00027696,0.12837619175797021
U00043764,0.13515671277669422
U00013595,0.1516251494582237
U00015097,0.1092711097149591
U00099477,0.15822120259637384
U00054198,0.11003225325204846
U00011910,0.14909597700898208
U00035870,0.14010011838768516
U00054182,0.10716944202469636
U00058036,0.1550716402899885
U00040207,0.1066747104396994
U00079416,0.1464420844664785
U00052789,0.14286421709233182
U00048835,0.10838766606883427
U00007323,0.13309549337468207
U00033591,0.12201692556713783
U00035914,0.11142437871142874
U00075796,0.12082366033291803
U00000348,0.14146593053129347
U00093957,0.11242336265453096
U00045328,0.12848215703593452
U00023342,0.11871123153102509
U00063034,0.1234789660560146
U00064129,0.15123658087687353
U00069875,0.13485011152584864
U00054403,0.16218077004727877
U00077558,0.10915836890749386
U00016306,0.127083397172399
U00039000,0.13224708232083277
U00014129,0.10219910183186948
U00050698,0.11211382048010582
U00092552,0.11395424165821533
U00083526,0.13853282815719203
U00086764,0.1405289033561169
U00006822,0.1195464968318447
U00096202,0.11714892552094952
U00010158,0.13519517621833782
U00049365,0.11149881389158095
U00007536,0.12305967559713987
U00090856,0.1375211492966535
U00027895,0.10538049530042393
U00048609,0.13306102554336974
U00017584,0.13775903999576722
U00067778,0.11891285547653802
U00059094,0.13124083407985815
U00072198,0.13032208288648162
U00085112,0.10212736207771256
U00065104,0.18439779965099676
U00028592,0.1185017102904597
U00051631,0.12605950411475836
U00001419,0.10461443588899721
U00004012,0.15936427850296153
U00097947,0.11586330671954875
U00020651,0.11817298653391772
U00014386,0.10873513275211316
U00073959,0.13989190004765395
U00035833,0.1164213664429597
U00054141,0.15965730526451738
U00062439,0.11829703990239643
U00037730,0.11572319403354381
U00024791,0.11725956451702857
U00075059,0.13334310886753403
U00094820,0.12194186747552904
U00008764,0.10525214461083415
U00007286,0.11756597530621299
U00080131,0.14681969969307723
U00065782,0.10703155909129786
U00044747,0.11521747682317163
U00016381,0.1263801401419406
U00051144,0.10239177899009053
U00022942,0.144700936169314
U00019529,0.11799719305747941
U00081047,0.12718981322634876
U00094495,0.12375933076517742
U00076476,0.11629822185978939
U00079424,0.14040761463199058
U00042986,0.1063511489017479
U00064553,0.13740169970947336
U00023780,0.11524519725852411
U00090536,0.10814137117859501
U00097279,0.12448572116581136
U00087669,0.1390933174603533
U00020994,0.12115996595767142
U00048315,0.1246635068360864
U00019642,0.11714742981342627
U00048448,0.1256552997851877
U00069667,0.10847101393456471
U00064929,0.11482069006814677
U00085476,0.10473845081363486
U00065812,0.11551619070049207
U00061798,0.12255824403677124
U00059564,0.10241303241895616
U00074487,0.11887489879582508
U00086868,0.10748216066005228
U00007739,0.12335081512692059
U00055559,0.10985903787843682
U00076968,0.11916117833013212
U00025061,0.1489147351021441
U00091969,0.122451630380847
U00031761,0.11826227276702578
U00097963,0.10628381809717397
U00055276,0.10433899084323595
U00018339,0.11658894006839554
U00081449,0.14511277309735454
U00083685,0.1473292636805525
U00041768,0.12070109092904108
U00043243,0.1049345878336973
U00005148,0.11481708447944028
U00020821,0.1364990877393587
U00066220,0.1158131630881779
U00002872,0.1200090781148157
U00079822,0.1313036893760472
U00066466,0.11924815715763643
U00006184,0.1349589685305742
U00089149,0.12505248549059167
U00026519,0.12371807907598364
U00052328,0.10887647155500296
U00026173,0.1145714337085644
U00053264,0.1797572361917782
U00030403,0.15250179764434468
U00038214,0.11245040791500979
U00044537,0.10271189211989212
U00054910,0.12201908555846674
U00081757,0.15161180420930492
U00067844,0.14147012077668247
U00067766,0.13429378239472467
U00008443,0.13558755226083014
U00048258,0.10637019629061795
U00071282,0.11369738726727313
U00040581,0.12765036900186616
U00058516,0.1538094090193421
U00042379,0.12164464768760325
U00096710,0.11678459401481384
U00012313,0.1211315574862386
U00028181,0.13449595172226086
U00010809,0.13213031994733643
U00094442,0.11765436741038965
U00015702,0.11322224716239282
U00033287,0.13351211810084151
U00031035,0.1408810774670688
U00099692,0.1044036995385581
U00008882,0.11381019567041045
U00023190,0.13484986169905225
U00056963,0.11662455482581796
U00061050,0.15630953848848295
U00050990,0.1294620241196776
U00025347,0.1270594376874455
U00025134,0.14333704577576306
U00079066,0.13248334271433004
U00051369,0.1030298329837151
U00014235,0.10307784286039584
U00028860,0.12531203684410092
U00028632,0.12624729125383088
U00021598,0.1031969678238212
U00069932,0.10873409671659418
U00095456,0.15649291991160474
U00051650,0.12500143291046456
U00060710,0.1252332819426662
U00017284,0.15172336838289602
U00034953,0.1104382310340215
U00043302,0.12469681937440058
U00036227,0.10304888007490909
U00007233,0.1193535463866165
U00028961,0.1225392377989809
U00048202,0.11874742404554639
U00032481,0.1174982805596621
U00099688,0.11679549950215756
U00028247,0.11960361552806881
U00048369,0.1400227556596394
U00010502,0.10203951488791446
U00072770,0.12094377693512948
U00028245,0.11760784742203284
U00046696,0.11070643180837264
U00039944,0.1455285944241121
U00083134,0.15051009466078125
U00062622,0.1390025752351185
U00004977,0.11699407027843989
U00047833,0.11273653431725456
U00049430,0.11601638211113313
U00047776,0.10459082105046458
U00005992,0.11480004476679323
U00046079,0.14597855062636203
U00025219,0.13152426271140183
U00061298,0.1441744725722814
U00072364,0.1401813567459796
U00033513,0.10824089253148728
U00029900,0.12543273093659163
U00076878,0.13585724570449131
U00038341,0.14832046531104698
U00001173,0.1083347023576913
U00093368,0.12470410726506026
U00030611,0.14025622725284342
U00030697,0.10689381100590428
U00097203,0.12621049968268622
U00055657,0.13428431494231619
U00001838,0.12387249778888731
U00048083,0.14254244337046124
U00029821,0.15923966482295354
U00054278,0.11845982714100972
U00027092,0.14019225567789106
U00084948,0.13927645873415068
U00073074,0.12284988576070749
U00014753,0.11545262927239192
U00020716,0.10322085001148562
U00050793,0.14194451494700228
U00033498,0.1188527934473319
U00027807,0.1283739175743931
U00097993,0.12559620829375795
U00046840,0.11775455761469006
U00066587,0.11239201161487233
U00046776,0.13548572974323408
U00050050,0.14862280603317146
U00050860,0.10484855684744482
U00020928,0.11643574102871451
U00099308,0.12365722943164736
U00012419,0.1394353206413136
U00083029,0.13244144238880123
U00090915,0.1099830579393043
U00025272,0.15039623095974652
U00063870,0.11194089406497637
U00094949,0.11511691518382672
U00031175,0.1695375593683774
U00035324,0.10809784428120645
U00050702,0.12336961665993529
U00071572,0.14228903330634513
U00035630,0.11610333164434045
U00095175,0.14511467151948415
U00042827,0.14494287397875422
U00031273,0.11940189087092468
U00055855,0.10308028218068943
U00077078,0.12785453605909197
U00091953,0.13295123995955993
U00003130,0.13149001848710068
U00092280,0.14078623248452832
U00094673,0.12465588458023988
U00054321,0.14766501406174676
U00049062,0.10457815198397213
U00090809,0.1694430100639724
U00066880,0.14979874213225453
U00040716,0.11113543451554464
U00059130,0.128013841806073
U00038724,0.18050151489985206
U00048686,0.12302360377010035
U00020740,0.11943760082224109
U00051485,0.1275503342422158
U00042143,0.1287114804387417
U00083483,0.10796168444881932
U00055213,0.13711591137117385
U00096977,0.15792581525742183
U00027347,0.1703592530596753
U00030558,0.13006463039917515
U00015204,0.10671251990635544
U00034604,0.13061122142023263
U00019266,0.1051818816195142
U00056503,0.11070461271297116
U00079281,0.1715877277944674
U00048028,0.1419783991280305
U00038705,0.127966977966476
U00087811,0.11150752105153511
U00030449,0.12986261358714135
U00094169,0.11458383139716422
U00049813,0.12377056852023843
U00091373,0.12492107762767163
U00096756,0.11943726019068657
U00078845,0.14924001556507793
U00061921,0.12352601056578844
U00066797,0.11295124702185999
U00058875,0.10610797064866873
U00016066,0.11239678628751171
U00089490,0.11574641161912885
U00093657,0.11329559632667852
U00005520,0.1497450553961932
U00087418,0.12490818126408182
U00051362,0.10910063174406792
U00030550,0.13128376620861693
U00013512,0.11592391545155467
U00035689,0.13066737427142733
U00036705,0.14656927039517698
U00078764,0.11678592350997014
U00040948,0.12378194551734334
U00033508,0.1201666612831439
U00039217,0.10549562536265467
U00035323,0.10894822175865992
U00062865,0.11069446537189198
U00079742,0.10694477325658336
U00092232,0.10666835927067553
U00038002,0.10505749733625025
U00009249,0.12581798243653147
U00000820,0.10493084816893627
U00056773,0.12120760353896975
U00009494,0.11464330828023778
U00007947,0.10557802209879008
U00061136,0.12994347812111984
U00070083,0.10810231339622217
U00003443,0.14508309809708309
U00039961,0.1146566118758644
U00086138,0.14484456232393828
U00078321,0.1522331662971539
U00022171,0.11091915627896515
U00026868,0.10480095724551908
U00000769,0.14286038266645257
U00044194,0.10631943257258214
U00021614,0.12738800510570986
U00077584,0.10846219433795157
U00040962,0.10360899261200918
U00022949,0.12148257960784786
U00063102,0.1386414394703012
U00003694,0.14373184574207398
U00038676,0.14202871677141177
U00006455,0.12223336860148531
U00002308,0.12440293343030501
U00014906,0.10727662959826184
U00023180,0.12636235336002255
U00099720,0.13941216885735158
U00013106,0.11234359356826001
U00090462,0.11054009182228758
U00025097,0.12537714884323764
U00081393,0.11285841074938702
U00003119,0.10677606742472923
U00090768,0.16794707241918344
U00016588,0.11989928369442476
U00030155,0.12349002525177027
U00082874,0.15229910761456367
U00010311,0.13215951182779728
U00048273,0.11705826431988497
U00095770,0.14324255375404227
U00090761,0.12532801233312824
U00061084,0.11188231867902093
U00055344,0.12283700753724791
U00064927,0.13455747755152425
U00038314,0.11821517130937836
U00011201,0.11737410216830457
U00025897,0.12211383396312081
U00010425,0.15014512492915494
U00086620,0.149779801151803
U00089832,0.11895099457315828
U00096127,0.11789240184960592
U00015034,0.11573934243908068
U00046722,0.10216458400033868
U00070186,0.12069641687776017
U00073965,0.1331477973092079
U00078950,0.11797064617804531
U00034382,0.10676661672470925
U00067753,0.10805543642928883
U00088190,0.12519644340923547
U00083472,0.11649457526678708
U00073038,0.11093206491995417
U00096742,0.13692157603252048
U00071837,0.10784826344987797
U00017787,0.10935158033030618
U00096533,0.10515635720920369
U00050058,0.10380772496903129
U00008717,0.11203242819581083
U00067724,0.10943323400317401
U00057993,0.12066505578616021
U00084262,0.13865152368380912
U00089098,0.13913046373282378
U00020343,0.11090385696152594
U00042991,0.12093518389299435
U00026284,0.10234195810340457
U00064558,0.10340331852895215
U00075117,0.13346330540836265
U00067633,0.12694763252864066
U00083798,0.12514616450498312
U00047934,0.15106877522701345
U00075947,0.12037502426506425
U00087626,0.13077308189449638
U00010669,0.12536088540017382
U00046411,0.12251455210753581
U00055456,0.14730135680470358
U00057428,0.1471349695341329
U00071958,0.12964708481750675
U00089700,0.11597050865245029
U00081548,0.1369952561311466
U00098660,0.10557275029729146
U00008753,0.11181739854311118
U00032181,0.13120648876457958
U00006436,0.10941814891477558
U00004450,0.10532367993743952
U00086678,0.1105316811537096
U00058604,0.1240200513868745
U00037922,0.12526202788474888
U00017182,0.1488436956504775
U00000819,0.10480095724551908
U00056776,0.14621300132888992
U00067970,0.11234975852181467
U00012606,0.10400780753078986
U00044397,0.1416765972624956
U00088387,0.12700501661173713
U00009918,0.13279910405793355
U00054043,0.12370576898610297
U00048468,0.139203194705308
U00021227,0.12623279732230158
U00012953,0.1122857617514586
U00024368,0.10884519636746381
U00054601,0.10238749787055834
U00082437,0.10845423376498153
U00037666,0.13572104252442913
U00015994,0.14072945157955563
U00087928,0.10448952553308954
U00097864,0.11461522483494985
U00005196,0.14678444434509635
U00058482,0.11072665683711919
U00083824,0.11845767458716044
U00067349,0.10244999732305665
U00075838,0.10919512854923952
U00083382,0.14401981070998882
U00036479,0.14383723676741694
U00041734,0.11951573286639544
U00019613,0.12607593543391576
U00088666,0.1110214569912133
U00017772,0.11475665639255644
U00088598,0.13591577497382595
U00049124,0.13687310222564547
U00075386,0.12256999626429771
U00072675,0.12446181318104077
U00005472,0.11239619868173006
U00076481,0.12706303777577582
U00092379,0.13505940379392728
U00002461,0.10574953602410131
U00065209,0.1358876011088233
U00088058,0.12094782063348058
U00086476,0.12871757044057186
U00076832,0.11786501890326045
U00097011,0.1083278621713254
U00038173,0.10567332775721316
U00095793,0.12417150541636568
U00043881,0.12575059301710462
U00013836,0.10219217069975461
U00067002,0.14668451720433195
U00084276,0.12020661096523738
U00066892,0.13721136113499377
U00011050,0.10414848693807699
U00080074,0.11262414698588097
U00043416,0.1441819598994471
U00041449,0.11149674061349335
U00086905,0.1411194422472588
U00091048,0.13276036106810352
U00052067,0.13267764231813478
U00061542,0.14484434461897366
U00001577,0.11929560224580898
U00036334,0.11766276774976886
U00021296,0.11513741569134073
U00035900,0.1104293502240043
U00054320,0.14470607582246447
U00076132,0.11700240618311286
U00036391,0.12908421686677168
U00003612,0.11576815868018214
U00085029,0.13301032428859882
U00084118,0.11020918042291108
U00011786,0.1224443229590681
U00008725,0.14813196667820344
U00051882,0.11523597102783378
U00049252,0.11091029710461686
U00083251,0.13551567089803923
U00079108,0.11285999023582444
U00076451,0.14128095875743457
U00050343,0.1263978167862237
U00091951,0.1224875391143968
U00027750,0.144684410114711
U00014151,0.14997997974299837
U00093473,0.13781711470272978
U00095943,0.10260356233508455
U00047730,0.1454136118450593
U00084048,0.14170886687060308
U00024843,0.11822460244234317
U00047157,0.16057062982112197
U00099900,0.10949708889726378
U00072508,0.11046617477413218
U00032617,0.12457891317693315
U00051577,0.1849888967642066
U00018747,0.11815626856846678
U00013446,0.11384182932766113
U00008726,0.1517090892355643
U00009231,0.138729186708053
U00002313,0.11916691982510355
U00066862,0.12508837953454893
U00080597,0.12305140194840108
U00037509,0.14051265145127773
U00033332,0.12054444518642504
U00066547,0.12011491370451804
U00024023,0.10765543289297747
U00013174,0.1224610343480918
U00079136,0.1273095002940708
U00092537,0.1528250229899299
U00054299,0.12928533573245832
U00087216,0.11176597964885873
U00084216,0.11334894723056249
U00068237,0.13943483365701265
U00078971,0.12207365860738345
U00082297,0.12140000162195713
U00009759,0.14413451729319454
U00077402,0.1156458141910705
U00079368,0.12588148698986623
U00014967,0.1305246955872834
U00077575,0.12419507242489791
U00059567,0.13091071114724995
U00092017,0.13619556313277448
U00012665,0.10427429460470172
U00085671,0.1337249378542243
U00071130,0.1268799950088494
U00021135,0.10264224103815378
U00038853,0.14014634137611576
U00031572,0.12977284568183256
U00088836,0.13306840852788526
U00082823,0.1406617285291844
U00098200,0.13373600409684766
U00007068,0.1023981120563004
U00073062,0.12277864840470148
U00037366,0.10472745352340074
U00093501,0.10946397553929577
U00084937,0.14536444648604807
U00084686,0.10708236992311448
U00023019,0.1162694562317938
U00034563,0.10414882126507397
U00064934,0.1308753370525474
U00043097,0.10656545565177405
U00092080,0.13752510751829933
U00032450,0.12124003374309122
U00032263,0.15406839372718173
U00030997,0.13128514614748837
U00089589,0.10959156961653316
U00053290,0.12170963295144016
U00025753,0.11754186520700624
U00055734,0.11921391632279416
U00086442,0.1366727447377069
U00010903,0.14766409535625175
U00029684,0.13169824253273388
U00046367,0.11467327426312696
U00038694,0.10414922536312188
U00098591,0.12716320011802124
U00083867,0.14000727509549243
U00052714,0.10532780513775175
U00092873,0.11565119350369812
U00057479,0.1374503597662301
U00047765,0.11055845826915017
U00063250,0.12005999950959217
U00015570,0.10664593486298302
U00071464,0.13075851952962392
U00090184,0.12874530304815984
U00099768,0.11964000516839846
U00019729,0.1057560628636861
U00027832,0.12102285973255139
U00094446,0.10316113262838406
U00010098,0.12137685090801276
U00044482,0.1257449580447605
U00026158,0.12865616670460778
U00014310,0.11975368766879485
U00090445,0.10808016407753473
U00041061,0.11372933513971223
U00019316,0.14757475823910798
U00073850,0.10676161842607507
U00071804,0.10364398517861237
U00000547,0.10411643179567448
U00063423,0.1247015404732768
U00033696,0.11741183998450233
U00017430,0.10316514089516676
U00009224,0.1366308195255962
U00036803,0.1066268297768932
U00078402,0.12566944394918178
U00092168,0.11406711525809438
U00027094,0.118702633792034
U00050010,0.11204610917193114
U00039112,0.14771406705836115
U00031656,0.1053799174889484
U00040318,0.1274965018945326
U00068241,0.13979542272831097
U00090268,0.1421040148778937
U00006583,0.11205170266178044
U00033596,0.1571383088804577
U00085229,0.1284334910122258
U00089770,0.1047761193696648
U00092167,0.12624201402575852
U00099799,0.13873534774834778
U00080033,0.11916587471710482
U00083471,0.11598411661153812
U00044549,0.15996604914113377
U00046962,0.11197315940982083
U00025017,0.16003467577404656
U00091838,0.13207922712141373
U00081392,0.11201824876855651
U00002108,0.10941898559192631
U00042539,0.14874866842956352
U00016061,0.14447936569452752
U00079055,0.13601970987020773
U00070384,0.12384890960278172
U00045165,0.11785055922075918
U00068163,0.10904049758650908
U00096521,0.15676958649674771
U00070631,0.14353238573580113
U00031380,0.14630852088193264
U00077174,0.1119219454687726
U00006959,0.11477101884685265
U00041706,0.14856460996722554
U00063320,0.11247922582193898
U00054769,0.11049158116962537
U00054663,0.13728903743664
U00084750,0.1433583956265279
U00053552,0.14087970331957522
U00069832,0.13110157297753344
U00014597,0.12520517224927558
U00039682,0.12972320914390645
U00074467,0.13669544552149515
U00029729,0.13416885819898433
U00099228,0.14414294684783746
U00093856,0.11748095128003577
U00092067,0.17554564999973282
U00005508,0.12490768040389738
U00064091,0.10757343961532179
U00022805,0.11748374351853957
U00076741,0.11443224098847621
U00084613,0.11734141148076116
U00077579,0.10429273226251257
