用户ID,cluster_name
U00036544,中价值_清爽+保湿_中活跃中频高消费
U00036638,中价值_清爽+保湿_中活跃中频高消费
U00037020,中价值_清爽+保湿_中活跃中频高消费
U00037023,中价值_清爽+保湿_中活跃中频高消费
U00037044,中价值_清爽+保湿_中活跃中频高消费
U00037073,中价值_清爽+保湿_中活跃中频高消费
U00037120,中价值_清爽+保湿_中活跃中频高消费
U00037148,中价值_清爽+保湿_中活跃中频高消费
U00037158,中价值_清爽+保湿_中活跃中频高消费
U00037262,中价值_清爽+保湿_中活跃中频高消费
U00037270,中价值_清爽+保湿_中活跃中频高消费
U00037275,中价值_清爽+保湿_中活跃中频高消费
U00037377,中价值_清爽+保湿_中活跃中频高消费
U00037393,中价值_清爽+保湿_中活跃中频高消费
U00037519,中价值_清爽+保湿_中活跃中频高消费
U00037632,中价值_清爽+保湿_中活跃中频高消费
U00037664,中价值_清爽+保湿_中活跃中频高消费
U00037793,中价值_清爽+保湿_中活跃中频高消费
U00037887,中价值_清爽+保湿_中活跃中频高消费
U00037937,中价值_清爽+保湿_中活跃中频高消费
U00037990,中价值_清爽+保湿_中活跃中频高消费
U00037991,中价值_清爽+保湿_中活跃中频高消费
U00038136,中价值_清爽+保湿_中活跃中频高消费
U00038141,中价值_清爽+保湿_中活跃中频高消费
U00038181,中价值_清爽+保湿_中活跃中频高消费
U00038183,中价值_清爽+保湿_中活跃中频高消费
U00038275,中价值_清爽+保湿_中活跃中频高消费
U00038361,中价值_清爽+保湿_中活跃中频高消费
U00038370,中价值_清爽+保湿_中活跃中频高消费
U00038543,中价值_清爽+保湿_中活跃中频高消费
U00038799,中价值_清爽+保湿_中活跃中频高消费
U00039090,中价值_清爽+保湿_中活跃中频高消费
U00039140,中价值_清爽+保湿_中活跃中频高消费
U00039159,中价值_清爽+保湿_中活跃中频高消费
U00039255,中价值_清爽+保湿_中活跃中频高消费
U00039333,中价值_清爽+保湿_中活跃中频高消费
U00039413,中价值_清爽+保湿_中活跃中频高消费
U00039505,中价值_清爽+保湿_中活跃中频高消费
U00039625,中价值_清爽+保湿_中活跃中频高消费
U00039680,中价值_清爽+保湿_中活跃中频高消费
U00039684,中价值_清爽+保湿_中活跃中频高消费
U00039787,中价值_清爽+保湿_中活跃中频高消费
U00039832,中价值_清爽+保湿_中活跃中频高消费
U00039835,中价值_清爽+保湿_中活跃中频高消费
U00039836,中价值_清爽+保湿_中活跃中频高消费
U00039886,中价值_清爽+保湿_中活跃中频高消费
U00039909,中价值_清爽+保湿_中活跃中频高消费
U00039912,中价值_清爽+保湿_中活跃中频高消费
U00039999,中价值_清爽+保湿_中活跃中频高消费
U00040000,中价值_清爽+保湿_中活跃中频高消费
U00040007,中价值_清爽+保湿_中活跃中频高消费
U00040036,中价值_清爽+保湿_中活跃中频高消费
U00040186,中价值_清爽+保湿_中活跃中频高消费
U00040204,中价值_清爽+保湿_中活跃中频高消费
U00040286,中价值_清爽+保湿_中活跃中频高消费
U00040403,中价值_清爽+保湿_中活跃中频高消费
U00040451,中价值_清爽+保湿_中活跃中频高消费
U00040536,中价值_清爽+保湿_中活跃中频高消费
U00040575,中价值_清爽+保湿_中活跃中频高消费
U00040576,中价值_清爽+保湿_中活跃中频高消费
U00040603,中价值_清爽+保湿_中活跃中频高消费
U00040731,中价值_清爽+保湿_中活跃中频高消费
U00040756,中价值_清爽+保湿_中活跃中频高消费
U00040864,中价值_清爽+保湿_中活跃中频高消费
U00040865,中价值_清爽+保湿_中活跃中频高消费
U00040897,中价值_清爽+保湿_中活跃中频高消费
U00040956,中价值_清爽+保湿_中活跃中频高消费
U00041051,中价值_清爽+保湿_中活跃中频高消费
U00041068,中价值_清爽+保湿_中活跃中频高消费
U00041101,中价值_清爽+保湿_中活跃中频高消费
U00041344,中价值_清爽+保湿_中活跃中频高消费
U00041363,中价值_清爽+保湿_中活跃中频高消费
U00041368,中价值_清爽+保湿_中活跃中频高消费
U00041465,中价值_清爽+保湿_中活跃中频高消费
U00041798,中价值_清爽+保湿_中活跃中频高消费
U00041811,中价值_清爽+保湿_中活跃中频高消费
U00041881,中价值_清爽+保湿_中活跃中频高消费
U00041939,中价值_清爽+保湿_中活跃中频高消费
U00041962,中价值_清爽+保湿_中活跃中频高消费
U00042017,中价值_清爽+保湿_中活跃中频高消费
U00042240,中价值_清爽+保湿_中活跃中频高消费
U00042251,中价值_清爽+保湿_中活跃中频高消费
U00042282,中价值_清爽+保湿_中活跃中频高消费
U00042299,中价值_清爽+保湿_中活跃中频高消费
U00042323,中价值_清爽+保湿_中活跃中频高消费
U00042340,中价值_清爽+保湿_中活跃中频高消费
U00042363,中价值_清爽+保湿_中活跃中频高消费
U00042386,中价值_清爽+保湿_中活跃中频高消费
U00042475,中价值_清爽+保湿_中活跃中频高消费
U00042544,中价值_清爽+保湿_中活跃中频高消费
U00042699,中价值_清爽+保湿_中活跃中频高消费
U00042727,中价值_清爽+保湿_中活跃中频高消费
U00042748,中价值_清爽+保湿_中活跃中频高消费
U00042919,中价值_清爽+保湿_中活跃中频高消费
U00042924,中价值_清爽+保湿_中活跃中频高消费
U00043104,中价值_清爽+保湿_中活跃中频高消费
U00043201,中价值_清爽+保湿_中活跃中频高消费
U00043240,中价值_清爽+保湿_中活跃中频高消费
U00043251,中价值_清爽+保湿_中活跃中频高消费
U00043259,中价值_清爽+保湿_中活跃中频高消费
U00043277,中价值_清爽+保湿_中活跃中频高消费
U00043287,中价值_清爽+保湿_中活跃中频高消费
U00043321,中价值_清爽+保湿_中活跃中频高消费
U00043364,中价值_清爽+保湿_中活跃中频高消费
U00043563,中价值_清爽+保湿_中活跃中频高消费
U00043597,中价值_清爽+保湿_中活跃中频高消费
U00043681,中价值_清爽+保湿_中活跃中频高消费
U00043769,中价值_清爽+保湿_中活跃中频高消费
U00043782,中价值_清爽+保湿_中活跃中频高消费
U00043796,中价值_清爽+保湿_中活跃中频高消费
U00043947,中价值_清爽+保湿_中活跃中频高消费
U00044000,中价值_清爽+保湿_中活跃中频高消费
U00044120,中价值_清爽+保湿_中活跃中频高消费
U00044157,中价值_清爽+保湿_中活跃中频高消费
U00044239,中价值_清爽+保湿_中活跃中频高消费
U00044295,中价值_清爽+保湿_中活跃中频高消费
U00044634,中价值_清爽+保湿_中活跃中频高消费
U00044860,中价值_清爽+保湿_中活跃中频高消费
U00045014,中价值_清爽+保湿_中活跃中频高消费
U00045112,中价值_清爽+保湿_中活跃中频高消费
U00045116,中价值_清爽+保湿_中活跃中频高消费
U00045130,中价值_清爽+保湿_中活跃中频高消费
U00045151,中价值_清爽+保湿_中活跃中频高消费
U00045218,中价值_清爽+保湿_中活跃中频高消费
U00045317,中价值_清爽+保湿_中活跃中频高消费
U00045363,中价值_清爽+保湿_中活跃中频高消费
U00045531,中价值_清爽+保湿_中活跃中频高消费
U00045575,中价值_清爽+保湿_中活跃中频高消费
U00045712,中价值_清爽+保湿_中活跃中频高消费
U00045859,中价值_清爽+保湿_中活跃中频高消费
U00045926,中价值_清爽+保湿_中活跃中频高消费
U00045949,中价值_清爽+保湿_中活跃中频高消费
U00046120,中价值_清爽+保湿_中活跃中频高消费
U00046214,中价值_清爽+保湿_中活跃中频高消费
U00046287,中价值_清爽+保湿_中活跃中频高消费
U00046560,中价值_清爽+保湿_中活跃中频高消费
U00046829,中价值_清爽+保湿_中活跃中频高消费
U00046890,中价值_清爽+保湿_中活跃中频高消费
U00047077,中价值_清爽+保湿_中活跃中频高消费
U00047118,中价值_清爽+保湿_中活跃中频高消费
U00047278,中价值_清爽+保湿_中活跃中频高消费
U00047365,中价值_清爽+保湿_中活跃中频高消费
U00047405,中价值_清爽+保湿_中活跃中频高消费
U00047406,中价值_清爽+保湿_中活跃中频高消费
U00047415,中价值_清爽+保湿_中活跃中频高消费
U00047479,中价值_清爽+保湿_中活跃中频高消费
U00047493,中价值_清爽+保湿_中活跃中频高消费
U00047533,中价值_清爽+保湿_中活跃中频高消费
U00047618,中价值_清爽+保湿_中活跃中频高消费
U00047646,中价值_清爽+保湿_中活跃中频高消费
U00047701,中价值_清爽+保湿_中活跃中频高消费
U00047783,中价值_清爽+保湿_中活跃中频高消费
U00047789,中价值_清爽+保湿_中活跃中频高消费
U00047915,中价值_清爽+保湿_中活跃中频高消费
U00047964,中价值_清爽+保湿_中活跃中频高消费
U00048066,中价值_清爽+保湿_中活跃中频高消费
U00048288,中价值_清爽+保湿_中活跃中频高消费
U00048386,中价值_清爽+保湿_中活跃中频高消费
U00048513,中价值_清爽+保湿_中活跃中频高消费
U00048525,中价值_清爽+保湿_中活跃中频高消费
U00048631,中价值_清爽+保湿_中活跃中频高消费
U00048647,中价值_清爽+保湿_中活跃中频高消费
U00048789,中价值_清爽+保湿_中活跃中频高消费
U00049016,中价值_清爽+保湿_中活跃中频高消费
U00049201,中价值_清爽+保湿_中活跃中频高消费
U00049303,中价值_清爽+保湿_中活跃中频高消费
U00049332,中价值_清爽+保湿_中活跃中频高消费
U00049375,中价值_清爽+保湿_中活跃中频高消费
U00049451,中价值_清爽+保湿_中活跃中频高消费
U00049456,中价值_清爽+保湿_中活跃中频高消费
U00049485,中价值_清爽+保湿_中活跃中频高消费
U00049538,中价值_清爽+保湿_中活跃中频高消费
U00049583,中价值_清爽+保湿_中活跃中频高消费
U00049763,中价值_清爽+保湿_中活跃中频高消费
U00049993,中价值_清爽+保湿_中活跃中频高消费
U00050073,中价值_清爽+保湿_中活跃中频高消费
U00050125,中价值_清爽+保湿_中活跃中频高消费
U00050192,中价值_清爽+保湿_中活跃中频高消费
U00050271,中价值_清爽+保湿_中活跃中频高消费
U00050314,中价值_清爽+保湿_中活跃中频高消费
U00050427,中价值_清爽+保湿_中活跃中频高消费
U00050573,中价值_清爽+保湿_中活跃中频高消费
U00050735,中价值_清爽+保湿_中活跃中频高消费
U00050863,中价值_清爽+保湿_中活跃中频高消费
U00051022,中价值_清爽+保湿_中活跃中频高消费
U00051192,中价值_清爽+保湿_中活跃中频高消费
U00051270,中价值_清爽+保湿_中活跃中频高消费
U00051281,中价值_清爽+保湿_中活跃中频高消费
U00051321,中价值_清爽+保湿_中活跃中频高消费
U00051402,中价值_清爽+保湿_中活跃中频高消费
U00051404,中价值_清爽+保湿_中活跃中频高消费
U00051405,中价值_清爽+保湿_中活跃中频高消费
U00051541,中价值_清爽+保湿_中活跃中频高消费
U00051568,中价值_清爽+保湿_中活跃中频高消费
U00051625,中价值_清爽+保湿_中活跃中频高消费
U00051638,中价值_清爽+保湿_中活跃中频高消费
U00051709,中价值_清爽+保湿_中活跃中频高消费
U00051769,中价值_清爽+保湿_中活跃中频高消费
U00051806,中价值_清爽+保湿_中活跃中频高消费
U00051817,中价值_清爽+保湿_中活跃中频高消费
U00051912,中价值_清爽+保湿_中活跃中频高消费
U00051917,中价值_清爽+保湿_中活跃中频高消费
U00052013,中价值_清爽+保湿_中活跃中频高消费
U00052044,中价值_清爽+保湿_中活跃中频高消费
U00052149,中价值_清爽+保湿_中活跃中频高消费
U00052363,中价值_清爽+保湿_中活跃中频高消费
U00052423,中价值_清爽+保湿_中活跃中频高消费
U00052449,中价值_清爽+保湿_中活跃中频高消费
U00052524,中价值_清爽+保湿_中活跃中频高消费
U00052720,中价值_清爽+保湿_中活跃中频高消费
U00052722,中价值_清爽+保湿_中活跃中频高消费
U00052726,中价值_清爽+保湿_中活跃中频高消费
U00052782,中价值_清爽+保湿_中活跃中频高消费
U00052828,中价值_清爽+保湿_中活跃中频高消费
U00053008,中价值_清爽+保湿_中活跃中频高消费
U00053125,中价值_清爽+保湿_中活跃中频高消费
U00053181,中价值_清爽+保湿_中活跃中频高消费
U00053431,中价值_清爽+保湿_中活跃中频高消费
U00053519,中价值_清爽+保湿_中活跃中频高消费
U00053538,中价值_清爽+保湿_中活跃中频高消费
U00053559,中价值_清爽+保湿_中活跃中频高消费
U00053593,中价值_清爽+保湿_中活跃中频高消费
U00053680,中价值_清爽+保湿_中活跃中频高消费
U00053729,中价值_清爽+保湿_中活跃中频高消费
U00053750,中价值_清爽+保湿_中活跃中频高消费
U00053779,中价值_清爽+保湿_中活跃中频高消费
U00053841,中价值_清爽+保湿_中活跃中频高消费
U00053861,中价值_清爽+保湿_中活跃中频高消费
U00053883,中价值_清爽+保湿_中活跃中频高消费
U00053920,中价值_清爽+保湿_中活跃中频高消费
U00053961,中价值_清爽+保湿_中活跃中频高消费
U00053979,中价值_清爽+保湿_中活跃中频高消费
U00054010,中价值_清爽+保湿_中活跃中频高消费
U00054224,中价值_清爽+保湿_中活跃中频高消费
U00054324,中价值_清爽+保湿_中活跃中频高消费
U00054369,中价值_清爽+保湿_中活跃中频高消费
U00054417,中价值_清爽+保湿_中活跃中频高消费
U00054436,中价值_清爽+保湿_中活跃中频高消费
U00054588,中价值_清爽+保湿_中活跃中频高消费
U00054838,中价值_清爽+保湿_中活跃中频高消费
U00054860,中价值_清爽+保湿_中活跃中频高消费
U00054872,中价值_清爽+保湿_中活跃中频高消费
U00054878,中价值_清爽+保湿_中活跃中频高消费
U00054933,中价值_清爽+保湿_中活跃中频高消费
U00055043,中价值_清爽+保湿_中活跃中频高消费
U00055123,中价值_清爽+保湿_中活跃中频高消费
U00055387,中价值_清爽+保湿_中活跃中频高消费
U00055572,中价值_清爽+保湿_中活跃中频高消费
U00055582,中价值_清爽+保湿_中活跃中频高消费
U00055614,中价值_清爽+保湿_中活跃中频高消费
U00055726,中价值_清爽+保湿_中活跃中频高消费
U00055978,中价值_清爽+保湿_中活跃中频高消费
U00056124,中价值_清爽+保湿_中活跃中频高消费
U00056210,中价值_清爽+保湿_中活跃中频高消费
U00056557,中价值_清爽+保湿_中活跃中频高消费
U00056613,中价值_清爽+保湿_中活跃中频高消费
U00056657,中价值_清爽+保湿_中活跃中频高消费
U00056689,中价值_清爽+保湿_中活跃中频高消费
U00056777,中价值_清爽+保湿_中活跃中频高消费
U00056806,中价值_清爽+保湿_中活跃中频高消费
U00056956,中价值_清爽+保湿_中活跃中频高消费
U00056958,中价值_清爽+保湿_中活跃中频高消费
U00057033,中价值_清爽+保湿_中活跃中频高消费
U00057226,中价值_清爽+保湿_中活跃中频高消费
U00057357,中价值_清爽+保湿_中活跃中频高消费
U00057435,中价值_清爽+保湿_中活跃中频高消费
U00057649,中价值_清爽+保湿_中活跃中频高消费
U00057666,中价值_清爽+保湿_中活跃中频高消费
U00057688,中价值_清爽+保湿_中活跃中频高消费
U00057747,中价值_清爽+保湿_中活跃中频高消费
U00057850,中价值_清爽+保湿_中活跃中频高消费
U00058007,中价值_清爽+保湿_中活跃中频高消费
U00058043,中价值_清爽+保湿_中活跃中频高消费
U00058157,中价值_清爽+保湿_中活跃中频高消费
U00058305,中价值_清爽+保湿_中活跃中频高消费
U00058378,中价值_清爽+保湿_中活跃中频高消费
U00058567,中价值_清爽+保湿_中活跃中频高消费
U00058578,中价值_清爽+保湿_中活跃中频高消费
U00058627,中价值_清爽+保湿_中活跃中频高消费
U00058771,中价值_清爽+保湿_中活跃中频高消费
U00058824,中价值_清爽+保湿_中活跃中频高消费
U00058830,中价值_清爽+保湿_中活跃中频高消费
U00058898,中价值_清爽+保湿_中活跃中频高消费
U00059035,中价值_清爽+保湿_中活跃中频高消费
U00059104,中价值_清爽+保湿_中活跃中频高消费
U00059105,中价值_清爽+保湿_中活跃中频高消费
U00059141,中价值_清爽+保湿_中活跃中频高消费
U00059291,中价值_清爽+保湿_中活跃中频高消费
U00059325,中价值_清爽+保湿_中活跃中频高消费
U00059406,中价值_清爽+保湿_中活跃中频高消费
U00059438,中价值_清爽+保湿_中活跃中频高消费
U00059499,中价值_清爽+保湿_中活跃中频高消费
U00059570,中价值_清爽+保湿_中活跃中频高消费
U00059705,中价值_清爽+保湿_中活跃中频高消费
U00059832,中价值_清爽+保湿_中活跃中频高消费
U00059999,中价值_清爽+保湿_中活跃中频高消费
U00060044,中价值_清爽+保湿_中活跃中频高消费
U00060047,中价值_清爽+保湿_中活跃中频高消费
U00060129,中价值_清爽+保湿_中活跃中频高消费
U00060173,中价值_清爽+保湿_中活跃中频高消费
U00060180,中价值_清爽+保湿_中活跃中频高消费
U00060209,中价值_清爽+保湿_中活跃中频高消费
U00060454,中价值_清爽+保湿_中活跃中频高消费
U00060626,中价值_清爽+保湿_中活跃中频高消费
U00060718,中价值_清爽+保湿_中活跃中频高消费
U00060797,中价值_清爽+保湿_中活跃中频高消费
U00060804,中价值_清爽+保湿_中活跃中频高消费
U00060810,中价值_清爽+保湿_中活跃中频高消费
U00060816,中价值_清爽+保湿_中活跃中频高消费
U00060961,中价值_清爽+保湿_中活跃中频高消费
U00061044,中价值_清爽+保湿_中活跃中频高消费
U00061087,中价值_清爽+保湿_中活跃中频高消费
U00061139,中价值_清爽+保湿_中活跃中频高消费
U00061147,中价值_清爽+保湿_中活跃中频高消费
U00061326,中价值_清爽+保湿_中活跃中频高消费
U00061361,中价值_清爽+保湿_中活跃中频高消费
U00061415,中价值_清爽+保湿_中活跃中频高消费
U00061456,中价值_清爽+保湿_中活跃中频高消费
U00061481,中价值_清爽+保湿_中活跃中频高消费
U00061585,中价值_清爽+保湿_中活跃中频高消费
U00061655,中价值_清爽+保湿_中活跃中频高消费
U00061728,中价值_清爽+保湿_中活跃中频高消费
U00061742,中价值_清爽+保湿_中活跃中频高消费
U00061830,中价值_清爽+保湿_中活跃中频高消费
U00061858,中价值_清爽+保湿_中活跃中频高消费
U00061935,中价值_清爽+保湿_中活跃中频高消费
U00062010,中价值_清爽+保湿_中活跃中频高消费
U00062101,中价值_清爽+保湿_中活跃中频高消费
U00062129,中价值_清爽+保湿_中活跃中频高消费
U00062228,中价值_清爽+保湿_中活跃中频高消费
U00062413,中价值_清爽+保湿_中活跃中频高消费
U00062444,中价值_清爽+保湿_中活跃中频高消费
U00062518,中价值_清爽+保湿_中活跃中频高消费
U00062576,中价值_清爽+保湿_中活跃中频高消费
U00062577,中价值_清爽+保湿_中活跃中频高消费
U00062617,中价值_清爽+保湿_中活跃中频高消费
U00062708,中价值_清爽+保湿_中活跃中频高消费
U00062794,中价值_清爽+保湿_中活跃中频高消费
U00062805,中价值_清爽+保湿_中活跃中频高消费
U00062827,中价值_清爽+保湿_中活跃中频高消费
U00062895,中价值_清爽+保湿_中活跃中频高消费
U00062908,中价值_清爽+保湿_中活跃中频高消费
U00062916,中价值_清爽+保湿_中活跃中频高消费
U00063012,中价值_清爽+保湿_中活跃中频高消费
U00063030,中价值_清爽+保湿_中活跃中频高消费
U00063049,中价值_清爽+保湿_中活跃中频高消费
U00063147,中价值_清爽+保湿_中活跃中频高消费
U00063190,中价值_清爽+保湿_中活跃中频高消费
U00063289,中价值_清爽+保湿_中活跃中频高消费
U00063310,中价值_清爽+保湿_中活跃中频高消费
U00063423,中价值_清爽+保湿_中活跃中频高消费
U00063484,中价值_清爽+保湿_中活跃中频高消费
U00063516,中价值_清爽+保湿_中活跃中频高消费
U00063543,中价值_清爽+保湿_中活跃中频高消费
U00063593,中价值_清爽+保湿_中活跃中频高消费
U00063651,中价值_清爽+保湿_中活跃中频高消费
U00063689,中价值_清爽+保湿_中活跃中频高消费
U00063787,中价值_清爽+保湿_中活跃中频高消费
U00063835,中价值_清爽+保湿_中活跃中频高消费
U00063918,中价值_清爽+保湿_中活跃中频高消费
U00064012,中价值_清爽+保湿_中活跃中频高消费
U00064101,中价值_清爽+保湿_中活跃中频高消费
U00064278,中价值_清爽+保湿_中活跃中频高消费
U00064303,中价值_清爽+保湿_中活跃中频高消费
U00064357,中价值_清爽+保湿_中活跃中频高消费
U00064368,中价值_清爽+保湿_中活跃中频高消费
U00064554,中价值_清爽+保湿_中活跃中频高消费
U00064610,中价值_清爽+保湿_中活跃中频高消费
U00064722,中价值_清爽+保湿_中活跃中频高消费
U00064911,中价值_清爽+保湿_中活跃中频高消费
U00064932,中价值_清爽+保湿_中活跃中频高消费
U00064956,中价值_清爽+保湿_中活跃中频高消费
U00065073,中价值_清爽+保湿_中活跃中频高消费
U00065206,中价值_清爽+保湿_中活跃中频高消费
U00065316,中价值_清爽+保湿_中活跃中频高消费
U00065325,中价值_清爽+保湿_中活跃中频高消费
U00065330,中价值_清爽+保湿_中活跃中频高消费
U00065378,中价值_清爽+保湿_中活跃中频高消费
U00065388,中价值_清爽+保湿_中活跃中频高消费
U00065448,中价值_清爽+保湿_中活跃中频高消费
U00065453,中价值_清爽+保湿_中活跃中频高消费
U00065525,中价值_清爽+保湿_中活跃中频高消费
U00065576,中价值_清爽+保湿_中活跃中频高消费
U00065599,中价值_清爽+保湿_中活跃中频高消费
U00065702,中价值_清爽+保湿_中活跃中频高消费
U00065711,中价值_清爽+保湿_中活跃中频高消费
U00065850,中价值_清爽+保湿_中活跃中频高消费
U00065988,中价值_清爽+保湿_中活跃中频高消费
U00066196,中价值_清爽+保湿_中活跃中频高消费
U00066334,中价值_清爽+保湿_中活跃中频高消费
U00066480,中价值_清爽+保湿_中活跃中频高消费
U00066503,中价值_清爽+保湿_中活跃中频高消费
U00066530,中价值_清爽+保湿_中活跃中频高消费
U00066642,中价值_清爽+保湿_中活跃中频高消费
U00066675,中价值_清爽+保湿_中活跃中频高消费
U00066799,中价值_清爽+保湿_中活跃中频高消费
U00066808,中价值_清爽+保湿_中活跃中频高消费
U00066826,中价值_清爽+保湿_中活跃中频高消费
U00066963,中价值_清爽+保湿_中活跃中频高消费
U00067063,中价值_清爽+保湿_中活跃中频高消费
U00067066,中价值_清爽+保湿_中活跃中频高消费
U00067145,中价值_清爽+保湿_中活跃中频高消费
U00067354,中价值_清爽+保湿_中活跃中频高消费
U00067422,中价值_清爽+保湿_中活跃中频高消费
U00067433,中价值_清爽+保湿_中活跃中频高消费
U00067543,中价值_清爽+保湿_中活跃中频高消费
U00067674,中价值_清爽+保湿_中活跃中频高消费
U00067769,中价值_清爽+保湿_中活跃中频高消费
U00067783,中价值_清爽+保湿_中活跃中频高消费
U00067824,中价值_清爽+保湿_中活跃中频高消费
U00067840,中价值_清爽+保湿_中活跃中频高消费
U00067859,中价值_清爽+保湿_中活跃中频高消费
U00067880,中价值_清爽+保湿_中活跃中频高消费
U00067895,中价值_清爽+保湿_中活跃中频高消费
U00067910,中价值_清爽+保湿_中活跃中频高消费
U00067912,中价值_清爽+保湿_中活跃中频高消费
U00068017,中价值_清爽+保湿_中活跃中频高消费
U00068067,中价值_清爽+保湿_中活跃中频高消费
U00068349,中价值_清爽+保湿_中活跃中频高消费
U00068357,中价值_清爽+保湿_中活跃中频高消费
U00068407,中价值_清爽+保湿_中活跃中频高消费
U00068442,中价值_清爽+保湿_中活跃中频高消费
U00068552,中价值_清爽+保湿_中活跃中频高消费
U00068566,中价值_清爽+保湿_中活跃中频高消费
U00068660,中价值_清爽+保湿_中活跃中频高消费
U00068691,中价值_清爽+保湿_中活跃中频高消费
U00068695,中价值_清爽+保湿_中活跃中频高消费
U00068779,中价值_清爽+保湿_中活跃中频高消费
U00068787,中价值_清爽+保湿_中活跃中频高消费
U00068833,中价值_清爽+保湿_中活跃中频高消费
U00068904,中价值_清爽+保湿_中活跃中频高消费
U00068910,中价值_清爽+保湿_中活跃中频高消费
U00068939,中价值_清爽+保湿_中活跃中频高消费
U00068991,中价值_清爽+保湿_中活跃中频高消费
U00069055,中价值_清爽+保湿_中活跃中频高消费
U00069077,中价值_清爽+保湿_中活跃中频高消费
U00069402,中价值_清爽+保湿_中活跃中频高消费
U00069406,中价值_清爽+保湿_中活跃中频高消费
U00069437,中价值_清爽+保湿_中活跃中频高消费
U00069444,中价值_清爽+保湿_中活跃中频高消费
U00069484,中价值_清爽+保湿_中活跃中频高消费
U00069569,中价值_清爽+保湿_中活跃中频高消费
U00069632,中价值_清爽+保湿_中活跃中频高消费
U00069711,中价值_清爽+保湿_中活跃中频高消费
U00069728,中价值_清爽+保湿_中活跃中频高消费
U00069739,中价值_清爽+保湿_中活跃中频高消费
U00069845,中价值_清爽+保湿_中活跃中频高消费
U00069930,中价值_清爽+保湿_中活跃中频高消费
U00069965,中价值_清爽+保湿_中活跃中频高消费
U00070025,中价值_清爽+保湿_中活跃中频高消费
U00070038,中价值_清爽+保湿_中活跃中频高消费
U00070168,中价值_清爽+保湿_中活跃中频高消费
U00070302,中价值_清爽+保湿_中活跃中频高消费
U00070409,中价值_清爽+保湿_中活跃中频高消费
U00070475,中价值_清爽+保湿_中活跃中频高消费
U00070558,中价值_清爽+保湿_中活跃中频高消费
U00070561,中价值_清爽+保湿_中活跃中频高消费
U00070637,中价值_清爽+保湿_中活跃中频高消费
U00070793,中价值_清爽+保湿_中活跃中频高消费
U00070892,中价值_清爽+保湿_中活跃中频高消费
U00071071,中价值_清爽+保湿_中活跃中频高消费
U00071111,中价值_清爽+保湿_中活跃中频高消费
U00071202,中价值_清爽+保湿_中活跃中频高消费
U00071360,中价值_清爽+保湿_中活跃中频高消费
U00071433,中价值_清爽+保湿_中活跃中频高消费
U00071470,中价值_清爽+保湿_中活跃中频高消费
U00071493,中价值_清爽+保湿_中活跃中频高消费
U00071511,中价值_清爽+保湿_中活跃中频高消费
U00071541,中价值_清爽+保湿_中活跃中频高消费
U00071557,中价值_清爽+保湿_中活跃中频高消费
U00071562,中价值_清爽+保湿_中活跃中频高消费
U00071733,中价值_清爽+保湿_中活跃中频高消费
U00071750,中价值_清爽+保湿_中活跃中频高消费
U00071790,中价值_清爽+保湿_中活跃中频高消费
U00071857,中价值_清爽+保湿_中活跃中频高消费
U00071858,中价值_清爽+保湿_中活跃中频高消费
U00071985,中价值_清爽+保湿_中活跃中频高消费
U00072080,中价值_清爽+保湿_中活跃中频高消费
U00072228,中价值_清爽+保湿_中活跃中频高消费
U00072307,中价值_清爽+保湿_中活跃中频高消费
U00072391,中价值_清爽+保湿_中活跃中频高消费
U00072796,中价值_清爽+保湿_中活跃中频高消费
U00072900,中价值_清爽+保湿_中活跃中频高消费
U00072902,中价值_清爽+保湿_中活跃中频高消费
U00072913,中价值_清爽+保湿_中活跃中频高消费
U00072956,中价值_清爽+保湿_中活跃中频高消费
U00072971,中价值_清爽+保湿_中活跃中频高消费
U00073121,中价值_清爽+保湿_中活跃中频高消费
U00073153,中价值_清爽+保湿_中活跃中频高消费
U00073199,中价值_清爽+保湿_中活跃中频高消费
U00073223,中价值_清爽+保湿_中活跃中频高消费
U00073233,中价值_清爽+保湿_中活跃中频高消费
U00073277,中价值_清爽+保湿_中活跃中频高消费
U00073353,中价值_清爽+保湿_中活跃中频高消费
U00073436,中价值_清爽+保湿_中活跃中频高消费
U00073480,中价值_清爽+保湿_中活跃中频高消费
U00073493,中价值_清爽+保湿_中活跃中频高消费
U00073498,中价值_清爽+保湿_中活跃中频高消费
U00073563,中价值_清爽+保湿_中活跃中频高消费
U00073713,中价值_清爽+保湿_中活跃中频高消费
U00073731,中价值_清爽+保湿_中活跃中频高消费
U00073785,中价值_清爽+保湿_中活跃中频高消费
U00073801,中价值_清爽+保湿_中活跃中频高消费
U00073833,中价值_清爽+保湿_中活跃中频高消费
U00073901,中价值_清爽+保湿_中活跃中频高消费
U00073991,中价值_清爽+保湿_中活跃中频高消费
U00074014,中价值_清爽+保湿_中活跃中频高消费
U00074070,中价值_清爽+保湿_中活跃中频高消费
U00074091,中价值_清爽+保湿_中活跃中频高消费
U00074293,中价值_清爽+保湿_中活跃中频高消费
U00074338,中价值_清爽+保湿_中活跃中频高消费
U00074462,中价值_清爽+保湿_中活跃中频高消费
U00074517,中价值_清爽+保湿_中活跃中频高消费
U00074537,中价值_清爽+保湿_中活跃中频高消费
U00074838,中价值_清爽+保湿_中活跃中频高消费
U00075149,中价值_清爽+保湿_中活跃中频高消费
U00075184,中价值_清爽+保湿_中活跃中频高消费
U00075361,中价值_清爽+保湿_中活跃中频高消费
